ENTITY_CD,SCHOOL_NAME,YEAR,DISTRICT_CD,DISTRICT_NAME,BOCES_CD,BOCES_NAME,COUNTY_CD,COUNTY_NAME,NEEDS_INDEX
3.31601E+11,BROOKLYN EXCELSIOR CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.31601E+11,EXCELLENCE CHARTER SCHOOL OF BEDFORD STUYVESANT,2008,,,,,33,KINGS,7
3.31601E+11,EXCELLENCE CHARTER SCHOOL OF BEDFORD STUYVESANT,2009,,,,,33,KINGS,7
3.31601E+11,EXCELLENCE CHARTER SCHOOL OF BEDFORD STUYVESANT,2010,,,,,33,KINGS,7
3.31601E+11,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,2009,,,,,33,KINGS,7
3.31601E+11,BEDFORD STUYVESANT COLLEGIATE CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.31601E+11,LA CIMA CHARTER SCHOOL,2009,,,,,33,KINGS,7
3.31601E+11,LA CIMA CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.31601E+11,ACHIEVEMENT FIRST NORTH CROWN HEIGHTS CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.31601E+11,EXCELLENCE GIRLS CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.31701E+11,EXPLORE CHARTER SCHOOL,2008,,,,,33,KINGS,7
3.31701E+11,EXPLORE CHARTER SCHOOL,2009,,,,,33,KINGS,7
3.31701E+11,EXPLORE CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.31701E+11,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,2008,,,,,33,KINGS,7
3.31701E+11,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,2009,,,,,33,KINGS,7
3.31701E+11,ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.31701E+11,KIPP AMP CHARTER SCHOOL,2008,,,,,33,KINGS,7
3.31701E+11,KIPP AMP CHARTER SCHOOL,2009,,,,,33,KINGS,7
3.31701E+11,KIPP AMP CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.31701E+11,LEADERSHIP PREPARATORY FLATBUSH CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.31701E+11,EXPLORE EMPOWER CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.31701E+11,FAHARI ACADEMY CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.31701E+11,LEFFERTS GARDENS CHARTER SCHOOL,2010,,,,,33,KINGS,
3.31801E+11,KINGS COLLEGIATE CHARTER SCHOOL,2008,,,,,33,KINGS,
3.31801E+11,KINGS COLLEGIATE CHARTER SCHOOL,2009,,,,,33,KINGS,7
3.31801E+11,KINGS COLLEGIATE CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.31801E+11,BROOKLYN ASCEND CHARTER SCHOOL,2009,,,,,33,KINGS,7
3.31801E+11,BROOKLYN ASCEND CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.31901E+11,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2008,,,,,33,KINGS,7
3.31901E+11,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2009,,,,,33,KINGS,7
3.31901E+11,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.31901E+11,UFT CHARTER SCHOOL,2008,,,,,33,KINGS,7
3.31901E+11,UFT CHARTER SCHOOL,2009,,,,,33,KINGS,7
3.31901E+11,UFT CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.31901E+11,BROOKLYN SCHOLARS CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.32101E+11,CONEY ISLAND PREPARATORY PUBLIC CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.32201E+11,HEBREW LANGUAGE ACADEMY,2010,,,,,33,KINGS,7
3.32301E+11,EAST NEW YORK PREPARATORY CHARTER SCHOOL,2008,,,,,33,KINGS,7
3.32301E+11,EAST NEW YORK PREPARATORY CHARTER SCHOOL,2009,,,,,33,KINGS,7
3.32301E+11,EAST NEW YORK PREPARATORY CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.32301E+11,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,2009,,,,,33,KINGS,7
3.32301E+11,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,2009,,,,,33,KINGS,7
3.32301E+11,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.32301E+11,CROWN HEIGHTS COLLEGIATE CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.32301E+11,EAST NEW YORK COLLEGIATE CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.32301E+11,FLATBUSH COLLEGIATE  CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.32301E+11,LEADERSHIP PREPARATORY CHARTER SCHOOL 3,2010,,,,,33,KINGS,7
3.32301E+11,BROWNSVILLE ASCEND CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.33201E+11,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,2008,,,,,33,KINGS,7
3.33201E+11,ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL,2010,,,,,33,KINGS,7
3.42701E+11,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL,2008,,,,,34,QUEENS,7
3.42701E+11,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL,2009,,,,,34,QUEENS,7
3.42701E+11,PENINSULA PREPARATORY ACADEMY CHARTER SCHOOL,2010,,,,,34,QUEENS,7
3.42901E+11,MERRICK ACADEMY-QUEENS PUBLIC CHARTER SCHOOL,2008,,,,,34,QUEENS,7
3.42901E+11,MERRICK ACADEMY-QUEENS PUBLIC CHARTER SCHOOL,2009,,,,,34,QUEENS,7
3.42901E+11,MERRICK ACADEMY-QUEENS PUBLIC CHARTER SCHOOL,2010,,,,,34,QUEENS,7
3.43001E+11,RENAISSANCE CHARTER SCHOOL (THE),2008,,,,,34,QUEENS,7
3.43001E+11,RENAISSANCE CHARTER SCHOOL (THE),2009,,,,,34,QUEENS,7
3.43001E+11,RENAISSANCE CHARTER SCHOOL (THE),2010,,,,,34,QUEENS,7
3.43001E+11,OUR WORLD NEIGHBORHOOD CHARTER SCHOOL,2008,,,,,34,QUEENS,7
3.43001E+11,OUR WORLD NEIGHBORHOOD CHARTER SCHOOL,2009,,,,,34,QUEENS,7
3.43001E+11,OUR WORLD NEIGHBORHOOD CHARTER SCHOOL,2010,,,,,34,QUEENS,7
3.43001E+11,VOICE CHARTER SCHOOL OF NEW YORK,2009,,,,,34,QUEENS,7
3.43001E+11,VOICE CHARTER SCHOOL OF NEW YORK,2010,,,,,34,QUEENS,7
3.43001E+11,GROWING UP GREEN CHARTER SCHOOL,2010,,,,,34,QUEENS,7
3.53101E+11,JOHN W LAVELLE PREPARATORY CHARTER SCHOOL,2010,,,,,35,RICHMOND,7
4.00702E+11,NIAGARA CHARTER SCHOOL,2008,,,,,40,NIAGARA,7
4.00702E+11,NIAGARA CHARTER SCHOOL,2009,,,,,40,NIAGARA,7
4.00702E+11,NIAGARA CHARTER SCHOOL,2010,,,,,40,NIAGARA,7
4.21801E+11,SOUTHSIDE ACADEMY CHARTER SCHOOL,2008,,,,,42,ONONDAGA,7
4.21801E+11,SOUTHSIDE ACADEMY CHARTER SCHOOL,2009,,,,,42,ONONDAGA,7
4.21801E+11,SOUTHSIDE ACADEMY CHARTER SCHOOL,2010,,,,,42,ONONDAGA,7
4.21801E+11,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,2008,,,,,42,ONONDAGA,7
4.21801E+11,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,2009,,,,,42,ONONDAGA,7
4.21801E+11,SYRACUSE ACADEMY OF SCIENCE CHARTER SCHOOL,2010,,,,,42,ONONDAGA,7
4.91701E+11,ARK COMMUNITY CHARTER SCHOOL,2008,,,,,49,RENSSELAER,7
4.91701E+11,ARK COMMUNITY CHARTER SCHOOL,2009,,,,,49,RENSSELAER,7
4.91701E+11,ARK COMMUNITY CHARTER SCHOOL,2010,,,,,49,RENSSELAER,7
4.91701E+11,TRUE NORTH TROY PREPARATORY CHARTER SCHOOL,2010,,,,,49,RENSSELAER,7
5.30516E+11,INTERNATIONAL CHARTER SCHOOL OF SCHENECTADY,2008,,,,,53,SCHENECTADY,7
5.80303E+11,CHILD DEVELOPMENT CENTER OF THE HAMPTONS CHARTER SCHOOL,2008,,,,,58,SUFFOLK,7
5.80303E+11,CHILD DEVELOPMENT CENTER OF THE HAMPTONS CHARTER SCHOOL,2009,,,,,58,SUFFOLK,7
5.80303E+11,CHILD DEVELOPMENT CENTER OF THE HAMPTONS CHARTER SCHOOL,2010,,,,,58,SUFFOLK,7
5.80603E+11,RIVERHEAD CHARTER SCHOOL,2008,,,,,58,SUFFOLK,7
5.80603E+11,RIVERHEAD CHARTER SCHOOL,2009,,,,,58,SUFFOLK,7
5.80603E+11,RIVERHEAD CHARTER SCHOOL,2010,,,,,58,SUFFOLK,7
6.10601E+11,NEW ROOTS CHARTER SCHOOL,2010,,,,,61,TOMPKINS,7
6.62301E+11,CHARTER SCHOOL OF EDUCATIONAL EXCELLENCE,2008,,,,,66,WESTCHESTER,7
6.62301E+11,CHARTER SCHOOL OF EDUCATIONAL EXCELLENCE,2009,,,,,66,WESTCHESTER,7
6.62301E+11,CHARTER SCHOOL OF EDUCATIONAL EXCELLENCE,2010,,,,,66,WESTCHESTER,7
10100010014,MONTESSORI MAGNET SCHOOL,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010014,MONTESSORI MAGNET SCHOOL,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010014,MONTESSORI MAGNET SCHOOL,2010,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010016,PINE HILLS ELEMENTARY SCHOOL,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010016,PINE HILLS ELEMENTARY SCHOOL,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010016,PINE HILLS ELEMENTARY SCHOOL,2010,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010018,DELAWARE COMMUNITY SCHOOL,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010018,DELAWARE COMMUNITY SCHOOL,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010018,DELAWARE COMMUNITY SCHOOL,2010,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010019,NEW SCOTLAND ELEMENTARY SCHOOL,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010019,NEW SCOTLAND ELEMENTARY SCHOOL,2010,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010019,SCHOOL 19,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010020,NORTH ALBANY ACADEMY,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010020,NORTH ALBANY ACADEMY,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010020,NORTH ALBANY ACADEMY,2010,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010023,ALBANY SCHOOL OF HUMANITIES,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010023,ALBANY SCHOOL OF HUMANITIES,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010023,ALBANY SCHOOL OF HUMANITIES,2010,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010027,EAGLE POINT ELEMENTARY SCHOOL,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010027,EAGLE POINT ELEMENTARY SCHOOL,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010027,EAGLE POINT ELEMENTARY SCHOOL,2010,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010028,THOMAS S O'BRIEN ACADEMY OF SCIENCE & TECHNOLOGY,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010028,THOMAS S O'BRIEN ACADEMY OF SCIENCE & TECHNOLOGY,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010028,THOMAS S O'BRIEN ACADEMY OF SCIENCE & TECHNOLOGY,2010,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010029,GIFFEN MEMORIAL ELEMENTARY SCHOOL,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010029,GIFFEN MEMORIAL ELEMENTARY SCHOOL,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010029,GIFFEN MEMORIAL ELEMENTARY SCHOOL,2010,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010030,WILLIAM S HACKETT MIDDLE SCHOOL,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010030,WILLIAM S HACKETT MIDDLE SCHOOL,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010030,WILLIAM S HACKETT MIDDLE SCHOOL,2010,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010031,PHILIP LIVINGSTON MAGNET ACADEMY,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010031,PHILIP LIVINGSTON MAGNET ACADEMY,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010034,ALBANY HIGH SCHOOL,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010034,ALBANY HIGH SCHOOL,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010034,ALBANY HIGH SCHOOL,2010,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010039,ARBOR HILL ELEMENTARY SCHOOL,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010039,ARBOR HILL ELEMENTARY SCHOOL,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010039,ARBOR HILL ELEMENTARY SCHOOL,2010,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010043,PHILIP J SCHUYLER ACHIEVEMENT ACADEMY,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010043,PHILIP J SCHUYLER ACHIEVEMENT ACADEMY,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010043,PHILIP J SCHUYLER ACHIEVEMENT ACADEMY,2010,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010044,SHERIDAN PREPARATORY ACADEMY,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010044,SHERIDAN PREPARATORY ACADEMY,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010044,SHERIDAN PREPARATORY ACADEMY,2010,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010045,STEPHEN AND HARRIET MYERS MIDDLE SCHOOL,2008,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010045,STEPHEN AND HARRIET MYERS MIDDLE SCHOOL,2009,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10100010045,STEPHEN AND HARRIET MYERS MIDDLE SCHOOL,2010,1010001,ALBANY CITY SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,3
10201040001,BERNE-KNOX-WESTERLO JUNIOR-SENIOR HIGH SCHOOL,2008,1020104,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10201040001,BERNE-KNOX-WESTERLO JUNIOR-SENIOR HIGH SCHOOL,2009,1020104,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10201040001,BERNE-KNOX-WESTERLO JUNIOR-SENIOR HIGH SCHOOL,2010,1020104,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10201040002,BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL,2008,1020104,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10201040002,BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL,2009,1020104,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10201040002,BERNE-KNOX-WESTERLO ELEMENTARY SCHOOL,2010,1020104,BERNE-KNOX-WESTERLO CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10306060001,CLARKSVILLE ELEMENTARY SCHOOL,2008,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060001,CLARKSVILLE ELEMENTARY SCHOOL,2009,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060001,CLARKSVILLE ELEMENTARY SCHOOL,2010,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060003,ELSMERE ELEMENTARY SCHOOL,2008,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060003,ELSMERE ELEMENTARY SCHOOL,2009,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060003,ELSMERE ELEMENTARY SCHOOL,2010,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060004,GLENMONT ELEMENTARY SCHOOL,2008,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060004,GLENMONT ELEMENTARY SCHOOL,2009,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060004,GLENMONT ELEMENTARY SCHOOL,2010,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060005,HAMAGRAEL ELEMENTARY SCHOOL,2008,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060005,HAMAGRAEL ELEMENTARY SCHOOL,2009,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060005,HAMAGRAEL ELEMENTARY SCHOOL,2010,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060006,SLINGERLANDS ELEMENTARY SCHOOL,2008,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060006,SLINGERLANDS ELEMENTARY SCHOOL,2009,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060006,SLINGERLANDS ELEMENTARY SCHOOL,2010,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,2008,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,2009,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060007,BETHLEHEM CENTRAL MIDDLE SCHOOL,2010,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060008,BETHLEHEM CENTRAL SENIOR HIGH SCHOOL,2008,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060008,BETHLEHEM CENTRAL SENIOR HIGH SCHOOL,2009,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060008,BETHLEHEM CENTRAL SENIOR HIGH SCHOOL,2010,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060009,EAGLE ELEMENTARY SCHOOL,2009,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10306060009,EAGLE ELEMENTARY SCHOOL,2010,1030606,BETHLEHEM CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,6
10402060001,RAVENA SENIOR HIGH SCHOOL,2008,1040206,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10402060001,RAVENA SENIOR HIGH SCHOOL,2009,1040206,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10402060001,RAVENA SENIOR HIGH SCHOOL,2010,1040206,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10402060002,ALBERTUS W BECKER SCHOOL,2008,1040206,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10402060002,ALBERTUS W BECKER SCHOOL,2009,1040206,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10402060002,ALBERTUS W BECKER SCHOOL,2010,1040206,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10402060003,PIETER B COEYMANS SCHOOL,2008,1040206,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10402060003,PIETER B COEYMANS SCHOOL,2009,1040206,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10402060003,PIETER B COEYMANS SCHOOL,2010,1040206,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10402060008,RAVENA MIDDLE SCHOOL,2008,1040206,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10402060008,RAVENA MIDDLE SCHOOL,2009,1040206,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
10402060008,RAVENA MIDDLE SCHOOL,2010,1040206,RAVENA-COEYMANS-SELKIRK CENTRAL SCHOOL DISTRICT,190,BOCES ALBANY-SCHOH-SCHENECTADY-SARAT,1,ALBANY,5
